age,total_orders,average_order_value,total_spent,frequency_of_purchases,website_visits,social_media_engagement,customer_support_interactions,returns_refunds,email_open_rate,account_age_days,days_since_last_purchase,gender_Male,product_categories_Beauty,product_categories_Books,product_categories_Clothing,product_categories_Electronics,product_categories_Health,product_categories_Home & Kitchen,product_categories_Pets,product_categories_Sports & Outdoors,product_categories_Toys,payment_method_bankcard,payment_method_china-unionpay,payment_method_diners-club-carte-blanche,payment_method_diners-club-enroute,payment_method_diners-club-international,payment_method_diners-club-us-ca,payment_method_instapayment,payment_method_jcb,payment_method_laser,payment_method_maestro,payment_method_mastercard,payment_method_solo,payment_method_switch,payment_method_visa,payment_method_visa-electron,device_type_Mobile,loyalty_program_status_Gold,loyalty_program_status_Platinum,loyalty_program_status_Silver
49,28,462,12936,3.0714285714285716,717,0,2,0,23.33,261,175,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,94,243,22842,10.861702127659575,987,68,10,6,61.99,1247,226,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
78,71,215,15265,2.4788732394366195,167,88,4,0,92.8,370,194,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
37,96,498,47808,18.875,741,77,16,7,17.62,1960,148,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
54,12,10,120,28.5,532,87,0,8,30.81,450,108,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
56,6,149,894,245.0,279,53,12,3,60.99,1691,221,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
35,94,447,42018,9.117021276595745,450,84,5,3,98.05,908,51,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
29,29,196,5684,67.3103448275862,608,77,4,7,58.64,2134,182,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
29,22,296,6512,34.90909090909091,975,76,15,8,56.36,898,130,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
92,60,92,5520,18.466666666666665,346,29,14,7,84.45,1200,92,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
76,74,450,33300,27.06756756756757,919,6,16,3,2.36,2270,267,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
85,12,202,2424,94.41666666666667,768,32,18,7,55.79,1478,345,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
59,51,364,18564,24.686274509803923,430,4,3,8,85.5,1449,190,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
53,86,120,10320,16.511627906976745,757,90,6,7,0.39,1577,157,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,17,184,3128,1.0,708,98,11,1,86.91,370,353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
61,15,143,2145,57.333333333333336,764,50,7,1,23.79,907,47,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
88,22,366,8052,33.0,596,3,20,10,27.43,1084,358,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
66,96,35,3360,22.572916666666668,277,88,6,5,44.5,2373,206,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
20,38,217,8246,1.8157894736842106,70,61,9,9,4.05,95,26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
69,91,86,7826,17.736263736263737,667,56,0,3,58.88,1670,56,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
88,49,57,2793,42.183673469387756,848,71,16,0,84.8,2386,319,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
75,93,125,11625,9.365591397849462,127,55,2,5,44.86,940,69,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
74,33,320,10560,8.424242424242424,911,42,14,8,75.54,450,172,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
23,37,475,17575,56.67567567567568,388,36,9,7,29.11,2203,106,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,7,243,1701,63.0,348,0,3,6,51.34,628,187,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
67,47,262,12314,3.4468085106382977,998,8,5,3,34.05,456,294,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
41,85,387,32895,21.16470588235294,300,68,8,8,15.31,1989,190,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
76,80,297,23760,14.4,792,80,6,7,44.16,1303,151,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
55,84,120,10080,12.619047619047619,174,85,17,4,35.43,1340,280,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
94,55,10,550,36.18181818181818,1006,80,6,1,88.06,2249,259,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
44,77,83,6391,2.6103896103896105,243,2,2,10,64.13,371,170,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
27,76,90,6840,4.355263157894737,510,50,20,1,86.26,380,49,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
45,77,327,25179,24.7012987012987,989,14,12,6,11.75,2103,201,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
18,19,60,1140,85.36842105263158,387,22,0,6,1.47,1683,61,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
69,91,240,21840,11.296703296703297,103,95,18,4,38.31,1337,309,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
73,84,293,24612,6.7023809523809526,237,66,16,1,72.4,883,320,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
85,6,371,2226,130.66666666666666,168,11,3,3,86.64,946,162,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
31,40,341,13640,27.65,445,28,0,5,57.83,1127,21,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
68,97,42,4074,16.84536082474227,441,47,9,3,48.28,1839,205,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,35,424,14840,52.457142857142856,951,59,4,4,33.37,2105,269,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
85,37,488,18056,50.75675675675676,1008,93,14,7,78.41,2098,220,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
23,46,456,20976,50.67391304347826,1022,57,2,10,43.36,2418,87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37,82,211,17302,21.23170731707317,247,52,11,1,74.68,1751,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,6,128,768,211.16666666666666,513,62,3,9,59.07,1554,287,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
29,90,205,18450,20.8,487,15,19,3,77.16,1937,65,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
47,30,115,3450,45.0,662,7,0,7,57.64,1474,124,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
19,30,207,6210,71.06666666666666,383,28,2,7,64.19,2390,258,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48,71,444,31524,28.3943661971831,828,13,6,9,23.67,2341,325,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
29,16,97,1552,49.25,579,82,9,2,2.87,1014,226,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
